dist_key,dist_type,dist_value,model_id
Switzerland,200,0.490000,2051686
India,200,2.270000,2051686
Spain,200,1.090000,2051686
Canada,200,2.050000,2051686
Netherlands,200,0.230000,2051686
South Korea,200,3.180000,2051686
China,200,18.780000,2051686
UK,200,3.160000,2051686
Italy,200,4.080000,2051686
Mexico,200,0.710000,2051686
France,200,3.020000,2051686
Australia,200,2.790000,2051686
Germany,200,4.030000,2051686
Indonesia,200,2.700000,2051686
Communication Services,300,12.790000,2051686
Utilities,300,1.080000,2051686
Financial Services,300,12.790000,2051686
Basic Materials,300,2.640000,2051686
Energy,300,2.210000,2051686
Technology,300,22.540000,2051686
Real Estate,300,0.380000,2051686
Healthcare,300,16.520000,2051686
Consumer Defensive,300,5.740000,2051686
Industrials,300,8.840000,2051686
Consumer Cyclical,300,14.470000,2051686
Investment Grade Bond,500,94.970000,2051686
High Yield Bond,500,5.030000,2051686
Others,200,8.100000,2051687
USA,200,29.550000,2051687
Singapore,200,0.830000,2051687
Hong Kong,200,3.200000,2051687
Japan,200,6.370000,2051687
Philippines,200,2.020000,2051687
Thailand,200,1.350000,2051687
Switzerland,200,0.490000,2051687
India,200,2.270000,2051687
Spain,200,1.090000,2051687
Canada,200,2.050000,2051687
Netherlands,200,0.230000,2051687
South Korea,200,3.180000,2051687
China,200,18.780000,2051687
UK,200,3.160000,2051687
Italy,200,4.080000,2051687
Mexico,200,0.710000,2051687
France,200,3.020000,2051687
Australia,200,2.790000,2051687
Germany,200,4.030000,2051687
Indonesia,200,2.700000,2051687
Communication Services,300,12.790000,2051687
Utilities,300,1.080000,2051687
Financial Services,300,12.790000,2051687
Basic Materials,300,2.640000,2051687
Energy,300,2.210000,2051687
Technology,300,22.540000,2051687
Real Estate,300,0.380000,2051687
Healthcare,300,16.520000,2051687
Consumer Defensive,300,5.740000,2051687
Industrials,300,8.840000,2051687
Consumer Cyclical,300,14.470000,2051687
Investment Grade Bond,500,94.970000,2051687
High Yield Bond,500,5.030000,2051687
Others,200,8.100000,2051688
USA,200,29.550000,2051688
Singapore,200,0.830000,2051688
Hong Kong,200,3.200000,2051688
Japan,200,6.370000,2051688
Philippines,200,2.020000,2051688
Thailand,200,1.350000,2051688
Switzerland,200,0.490000,2051688
India,200,2.270000,2051688
Spain,200,1.090000,2051688
Canada,200,2.050000,2051688
Netherlands,200,0.230000,2051688
South Korea,200,3.180000,2051688
China,200,18.780000,2051688
UK,200,3.160000,2051688
Italy,200,4.080000,2051688
Mexico,200,0.710000,2051688
France,200,3.020000,2051688
Australia,200,2.790000,2051688
Germany,200,4.030000,2051688
Indonesia,200,2.700000,2051688
Communication Services,300,12.790000,2051688
Utilities,300,1.080000,2051688
Financial Services,300,12.790000,2051688
Basic Materials,300,2.640000,2051688
Energy,300,2.210000,2051688
Technology,300,22.540000,2051688
Real Estate,300,0.380000,2051688
Healthcare,300,16.520000,2051688
Consumer Defensive,300,5.740000,2051688
Industrials,300,8.840000,2051688
Consumer Cyclical,300,14.470000,2051688
Investment Grade Bond,500,94.970000,2051688
High Yield Bond,500,5.030000,2051688
Others,200,8.100000,2051689
USA,200,29.550000,2051689
Singapore,200,0.830000,2051689
Hong Kong,200,3.200000,2051689
Japan,200,6.370000,2051689
Philippines,200,2.020000,2051689
Thailand,200,1.350000,2051689
Switzerland,200,0.490000,2051689
India,200,2.270000,2051689
Spain,200,1.090000,2051689
Canada,200,2.050000,2051689
Netherlands,200,0.230000,2051689
South Korea,200,3.180000,2051689
China,200,18.780000,2051689
UK,200,3.160000,2051689
Italy,200,4.080000,2051689
Mexico,200,0.710000,2051689
France,200,3.020000,2051689
Australia,200,2.790000,2051689
Germany,200,4.030000,2051689
Indonesia,200,2.700000,2051689
Communication Services,300,12.790000,2051689
Utilities,300,1.080000,2051689
Financial Services,300,12.790000,2051689
Basic Materials,300,2.640000,2051689
Energy,300,2.210000,2051689
Technology,300,22.540000,2051689
Real Estate,300,0.380000,2051689
Healthcare,300,16.520000,2051689
Consumer Defensive,300,5.740000,2051689
Industrials,300,8.840000,2051689
Consumer Cyclical,300,14.470000,2051689
Investment Grade Bond,500,94.970000,2051689
High Yield Bond,500,5.030000,2051689
Others,200,8.100000,2051690
USA,200,29.550000,2051690
Singapore,200,0.830000,2051690
Hong Kong,200,3.200000,2051690
Japan,200,6.370000,2051690
Philippines,200,2.020000,2051690
Thailand,200,1.350000,2051690
Switzerland,200,0.490000,2051690
India,200,2.270000,2051690
Spain,200,1.090000,2051690
Canada,200,2.050000,2051690
Netherlands,200,0.230000,2051690
South Korea,200,3.180000,2051690
China,200,18.780000,2051690
UK,200,3.160000,2051690
Italy,200,4.080000,2051690
Mexico,200,0.710000,2051690
France,200,3.020000,2051690
Australia,200,2.790000,2051690
Germany,200,4.030000,2051690
Indonesia,200,2.700000,2051690
Communication Services,300,12.790000,2051690
Utilities,300,1.080000,2051690
Financial Services,300,12.790000,2051690
Basic Materials,300,2.640000,2051690
Energy,300,2.210000,2051690
Technology,300,22.540000,2051690
Real Estate,300,0.380000,2051690
Healthcare,300,16.520000,2051690
Consumer Defensive,300,5.740000,2051690
Industrials,300,8.840000,2051690
Consumer Cyclical,300,14.470000,2051690
Investment Grade Bond,500,94.970000,2051690
High Yield Bond,500,5.030000,2051690
Others,200,8.100000,2051691
USA,200,29.550000,2051691
Singapore,200,0.830000,2051691
Hong Kong,200,3.200000,2051691
Japan,200,6.370000,2051691
Philippines,200,2.020000,2051691
Thailand,200,1.350000,2051691
Switzerland,200,0.490000,2051691
India,200,2.270000,2051691
Spain,200,1.090000,2051691
Canada,200,2.050000,2051691
Netherlands,200,0.230000,2051691
South Korea,200,3.180000,2051691
China,200,18.780000,2051691
UK,200,3.160000,2051691
Italy,200,4.080000,2051691
Mexico,200,0.710000,2051691
France,200,3.020000,2051691
Australia,200,2.790000,2051691
Germany,200,4.030000,2051691
Indonesia,200,2.700000,2051691
Communication Services,300,12.790000,2051691
Utilities,300,1.080000,2051691
Financial Services,300,12.790000,2051691
Basic Materials,300,2.640000,2051691
Energy,300,2.210000,2051691
Technology,300,22.540000,2051691
Real Estate,300,0.380000,2051691
Healthcare,300,16.520000,2051691
Consumer Defensive,300,5.740000,2051691
Industrials,300,8.840000,2051691
Consumer Cyclical,300,14.470000,2051691
Investment Grade Bond,500,94.970000,2051691
High Yield Bond,500,5.030000,2051691
Others,200,8.100000,2051692
USA,200,29.550000,2051692
Singapore,200,0.830000,2051692
Hong Kong,200,3.200000,2051692
Japan,200,6.370000,2051692
Philippines,200,2.020000,2051692
Thailand,200,1.350000,2051692
Switzerland,200,0.490000,2051692
India,200,2.270000,2051692
Spain,200,1.090000,2051692
Canada,200,2.050000,2051692
Netherlands,200,0.230000,2051692
South Korea,200,3.180000,2051692
China,200,18.780000,2051692
UK,200,3.160000,2051692
Italy,200,4.080000,2051692
Mexico,200,0.710000,2051692
France,200,3.020000,2051692
Australia,200,2.790000,2051692
Germany,200,4.030000,2051692
Indonesia,200,2.700000,2051692
Communication Services,300,12.790000,2051692
Utilities,300,1.080000,2051692
Financial Services,300,12.790000,2051692
Basic Materials,300,2.640000,2051692
Energy,300,2.210000,2051692
Technology,300,22.540000,2051692
Real Estate,300,0.380000,2051692
Healthcare,300,16.520000,2051692
Consumer Defensive,300,5.740000,2051692
Industrials,300,8.840000,2051692
Consumer Cyclical,300,14.470000,2051692
Investment Grade Bond,500,94.970000,2051692
High Yield Bond,500,5.030000,2051692
Others,200,8.100000,2051693
USA,200,29.550000,2051693
Singapore,200,0.830000,2051693
Hong Kong,200,3.200000,2051693
Japan,200,6.370000,2051693
Philippines,200,2.020000,2051693
Thailand,200,1.350000,2051693
Switzerland,200,0.490000,2051693
India,200,2.270000,2051693
Spain,200,1.090000,2051693
Canada,200,2.050000,2051693
Netherlands,200,0.230000,2051693
South Korea,200,3.180000,2051693
China,200,18.780000,2051693
UK,200,3.160000,2051693
Italy,200,4.080000,2051693
Mexico,200,0.710000,2051693
France,200,3.020000,2051693
Australia,200,2.790000,2051693
Germany,200,4.030000,2051693
Indonesia,200,2.700000,2051693
Communication Services,300,12.790000,2051693
Utilities,300,1.080000,2051693
Financial Services,300,12.790000,2051693
Basic Materials,300,2.640000,2051693
Energy,300,2.210000,2051693
Technology,300,22.540000,2051693
Real Estate,300,0.380000,2051693
Healthcare,300,16.520000,2051693
Consumer Defensive,300,5.740000,2051693
Industrials,300,8.840000,2051693
Consumer Cyclical,300,14.470000,2051693
Investment Grade Bond,500,94.970000,2051693
High Yield Bond,500,5.030000,2051693
Others,200,8.110000,2051694
USA,200,29.550000,2051694
Singapore,200,0.830000,2051694
Hong Kong,200,3.200000,2051694
Japan,200,6.370000,2051694
Philippines,200,2.020000,2051694
Thailand,200,1.350000,2051694
Switzerland,200,0.490000,2051694
India,200,2.270000,2051694
Spain,200,1.090000,2051694
Canada,200,2.050000,2051694
Netherlands,200,0.230000,2051694
South Korea,200,3.180000,2051694
China,200,18.780000,2051694
UK,200,3.150000,2051694
Italy,200,4.080000,2051694
Mexico,200,0.710000,2051694
France,200,3.020000,2051694
Australia,200,2.790000,2051694
Germany,200,4.030000,2051694
Indonesia,200,2.700000,2051694
Communication Services,300,12.840000,2051694
Utilities,300,0.420000,2051694
Financial Services,300,10.120000,2051694
Basic Materials,300,2.740000,2051694
Energy,300,1.150000,2051694
Technology,300,24.340000,2051694
Real Estate,300,0.150000,2051694
Healthcare,300,17.510000,2051694
Consumer Defensive,300,5.360000,2051694
Industrials,300,9.850000,2051694
Consumer Cyclical,300,15.520000,2051694
Investment Grade Bond,500,94.980000,2051694
High Yield Bond,500,5.020000,2051694
Others,200,8.110000,2051695
USA,200,29.550000,2051695
Singapore,200,0.830000,2051695
Hong Kong,200,3.200000,2051695
Japan,200,6.370000,2051695
Philippines,200,2.020000,2051695
Thailand,200,1.350000,2051695
Switzerland,200,0.490000,2051695
India,200,2.270000,2051695
Spain,200,1.090000,2051695
Canada,200,2.050000,2051695
Netherlands,200,0.230000,2051695
South Korea,200,3.180000,2051695
China,200,18.780000,2051695
UK,200,3.150000,2051695
Italy,200,4.080000,2051695
Mexico,200,0.710000,2051695
France,200,3.020000,2051695
Australia,200,2.790000,2051695
Germany,200,4.030000,2051695
Indonesia,200,2.700000,2051695
Communication Services,300,10.920000,2051695
Utilities,300,0.370000,2051695
Financial Services,300,21.570000,2051695
Basic Materials,300,2.350000,2051695
Energy,300,1.010000,2051695
Technology,300,22.550000,2051695
Real Estate,300,0.130000,2051695
Healthcare,300,14.890000,2051695
Consumer Defensive,300,4.570000,2051695
Industrials,300,8.420000,2051695
Consumer Cyclical,300,13.220000,2051695
Investment Grade Bond,500,94.980000,2051695
High Yield Bond,500,5.020000,2051695
Others,200,8.110000,2051696
USA,200,29.550000,2051696
Singapore,200,0.830000,2051696
Hong Kong,200,3.200000,2051696
Japan,200,6.370000,2051696
Philippines,200,2.020000,2051696
Thailand,200,1.350000,2051696
Switzerland,200,0.490000,2051696
India,200,2.270000,2051696
Spain,200,1.090000,2051696
Canada,200,2.050000,2051696
Netherlands,200,0.230000,2051696
South Korea,200,3.180000,2051696
China,200,18.780000,2051696
UK,200,3.150000,2051696
Italy,200,4.080000,2051696
Mexico,200,0.710000,2051696
France,200,3.020000,2051696
Australia,200,2.790000,2051696
Germany,200,4.030000,2051696
Indonesia,200,2.700000,2051696
Communication Services,300,10.900000,2051696
Utilities,300,0.370000,2051696
Financial Services,300,8.880000,2051696
Basic Materials,300,2.420000,2051696
Energy,300,1.010000,2051696
Technology,300,20.660000,2051696
Real Estate,300,0.130000,2051696
Healthcare,300,29.470000,2051696
Consumer Defensive,300,4.560000,2051696
Industrials,300,8.410000,2051696
Consumer Cyclical,300,13.190000,2051696
Investment Grade Bond,500,94.980000,2051696
High Yield Bond,500,5.020000,2051696
Others,200,8.110000,2051697
USA,200,29.550000,2051697
Singapore,200,0.830000,2051697
Hong Kong,200,3.200000,2051697
Japan,200,6.370000,2051697
Philippines,200,2.020000,2051697
Thailand,200,1.350000,2051697
Switzerland,200,0.490000,2051697
India,200,2.270000,2051697
Spain,200,1.090000,2051697
Canada,200,2.050000,2051697
Netherlands,200,0.230000,2051697
South Korea,200,3.180000,2051697
China,200,18.770000,2051697
UK,200,3.150000,2051697
Italy,200,4.080000,2051697
Mexico,200,0.710000,2051697
France,200,3.030000,2051697
Australia,200,2.790000,2051697
Germany,200,4.030000,2051697
Indonesia,200,2.700000,2051697
Communication Services,300,12.260000,2051697
Utilities,300,0.370000,2051697
Financial Services,300,9.120000,2051697
Basic Materials,300,2.340000,2051697
Energy,300,1.010000,2051697
Technology,300,21.580000,2051697
Real Estate,300,0.130000,2051697
Healthcare,300,15.310000,2051697
Consumer Defensive,300,5.770000,2051697
Industrials,300,8.780000,2051697
Consumer Cyclical,300,23.330000,2051697
Investment Grade Bond,500,94.980000,2051697
High Yield Bond,500,5.020000,2051697
Others,200,8.100000,2051698
USA,200,29.550000,2051698
Singapore,200,0.830000,2051698
Hong Kong,200,3.200000,2051698
Japan,200,6.370000,2051698
Philippines,200,2.020000,2051698
Thailand,200,1.350000,2051698
Switzerland,200,0.490000,2051698
India,200,2.270000,2051698
Spain,200,1.090000,2051698
Canada,200,2.050000,2051698
Netherlands,200,0.230000,2051698
South Korea,200,3.180000,2051698
China,200,18.780000,2051698
UK,200,3.160000,2051698
Italy,200,4.080000,2051698
Mexico,200,0.710000,2051698
France,200,3.020000,2051698
Australia,200,2.790000,2051698
Germany,200,4.030000,2051698
Indonesia,200,2.700000,2051698
Communication Services,300,12.220000,2051698
Utilities,300,0.370000,2051698
Financial Services,300,9.710000,2051698
Basic Materials,300,2.340000,2051698
Energy,300,1.010000,2051698
Technology,300,31.190000,2051698
Real Estate,300,0.130000,2051698
Healthcare,300,14.870000,2051698
Consumer Defensive,300,4.560000,2051698
Industrials,300,8.970000,2051698
Consumer Cyclical,300,14.630000,2051698
Investment Grade Bond,500,94.980000,2051698
High Yield Bond,500,5.020000,2051698
Others,200,8.110000,2051699
USA,200,29.550000,2051699
Singapore,200,0.830000,2051699
Hong Kong,200,3.200000,2051699
Japan,200,6.370000,2051699
Philippines,200,2.020000,2051699
Thailand,200,1.350000,2051699
Switzerland,200,0.490000,2051699
India,200,2.270000,2051699
Spain,200,1.090000,2051699
Canada,200,2.050000,2051699
Netherlands,200,0.230000,2051699
South Korea,200,3.180000,2051699
China,200,18.780000,2051699
UK,200,3.150000,2051699
Italy,200,4.080000,2051699
Mexico,200,0.710000,2051699
France,200,3.020000,2051699
Australia,200,2.790000,2051699
Germany,200,4.030000,2051699
Indonesia,200,2.700000,2051699
Communication Services,300,13.340000,2051699
Utilities,300,0.370000,2051699
Financial Services,300,10.020000,2051699
Basic Materials,300,2.550000,2051699
Energy,300,1.000000,2051699
Technology,300,24.610000,2051699
Real Estate,300,0.130000,2051699
Healthcare,300,17.860000,2051699
Consumer Defensive,300,5.420000,2051699
Industrials,300,9.200000,2051699
Consumer Cyclical,300,15.500000,2051699
Investment Grade Bond,500,94.980000,2051699
High Yield Bond,500,5.020000,2051699
Others,200,8.110000,2051700
USA,200,29.550000,2051700
Singapore,200,0.830000,2051700
Hong Kong,200,3.200000,2051700
Japan,200,6.370000,2051700
Philippines,200,2.020000,2051700
Thailand,200,1.350000,2051700
Switzerland,200,0.490000,2051700
India,200,2.270000,2051700
Spain,200,1.090000,2051700
Canada,200,2.050000,2051700
Netherlands,200,0.230000,2051700
South Korea,200,3.180000,2051700
China,200,18.780000,2051700
UK,200,3.150000,2051700
Italy,200,4.080000,2051700
Mexico,200,0.710000,2051700
France,200,3.020000,2051700
Australia,200,2.790000,2051700
Germany,200,4.030000,2051700
Indonesia,200,2.700000,2051700
Communication Services,300,11.190000,2051700
Utilities,300,0.310000,2051700
Financial Services,300,21.360000,2051700
Basic Materials,300,2.250000,2051700
Energy,300,0.880000,2051700
Technology,300,22.800000,2051700
Real Estate,300,0.110000,2051700
Healthcare,300,15.130000,2051700
Consumer Defensive,300,4.580000,2051700
Industrials,300,8.130000,2051700
Consumer Cyclical,300,13.260000,2051700
Investment Grade Bond,500,94.980000,2051700
High Yield Bond,500,5.020000,2051700
Others,200,8.110000,2051701
USA,200,29.550000,2051701
Singapore,200,0.830000,2051701
Hong Kong,200,3.200000,2051701
Japan,200,6.370000,2051701
Philippines,200,2.020000,2051701
Thailand,200,1.350000,2051701
Switzerland,200,0.490000,2051701
India,200,2.270000,2051701
Spain,200,1.090000,2051701
Canada,200,2.050000,2051701
Netherlands,200,0.230000,2051701
South Korea,200,3.180000,2051701
China,200,18.780000,2051701
UK,200,3.150000,2051701
Italy,200,4.080000,2051701
Mexico,200,0.710000,2051701
France,200,3.020000,2051701
Australia,200,2.790000,2051701
Germany,200,4.030000,2051701
Indonesia,200,2.700000,2051701
Communication Services,300,11.170000,2051701
Utilities,300,0.310000,2051701
Financial Services,300,8.730000,2051701
Basic Materials,300,2.330000,2051701
Energy,300,0.880000,2051701
Technology,300,20.890000,2051701
Real Estate,300,0.110000,2051701
Healthcare,300,29.650000,2051701
Consumer Defensive,300,4.570000,2051701
Industrials,300,8.120000,2051701
Consumer Cyclical,300,13.240000,2051701
Investment Grade Bond,500,94.980000,2051701
High Yield Bond,500,5.020000,2051701
Others,200,8.110000,2051702
USA,200,29.550000,2051702
Singapore,200,0.830000,2051702
Hong Kong,200,3.200000,2051702
Japan,200,6.370000,2051702
Philippines,200,2.020000,2051702
Thailand,200,1.350000,2051702
Switzerland,200,0.490000,2051702
India,200,2.270000,2051702
Spain,200,1.090000,2051702
Canada,200,2.050000,2051702
Netherlands,200,0.230000,2051702
South Korea,200,3.180000,2051702
China,200,18.770000,2051702
UK,200,3.150000,2051702
Italy,200,4.080000,2051702
Mexico,200,0.710000,2051702
France,200,3.030000,2051702
Australia,200,2.790000,2051702
Germany,200,4.030000,2051702
Indonesia,200,2.700000,2051702
Communication Services,300,12.520000,2051702
Utilities,300,0.310000,2051702
Financial Services,300,8.970000,2051702
Basic Materials,300,2.250000,2051702
Energy,300,0.880000,2051702
Technology,300,21.810000,2051702
Real Estate,300,0.110000,2051702
Healthcare,300,15.550000,2051702
Consumer Defensive,300,5.780000,2051702
Industrials,300,8.490000,2051702
Consumer Cyclical,300,23.330000,2051702
Investment Grade Bond,500,94.980000,2051702
High Yield Bond,500,5.020000,2051702
Others,200,8.100000,2051703
USA,200,29.550000,2051703
Singapore,200,0.830000,2051703
Hong Kong,200,3.200000,2051703
Japan,200,6.370000,2051703
Philippines,200,2.020000,2051703
Thailand,200,1.350000,2051703
Switzerland,200,0.490000,2051703
India,200,2.270000,2051703
Spain,200,1.090000,2051703
Canada,200,2.050000,2051703
Netherlands,200,0.230000,2051703
South Korea,200,3.180000,2051703
China,200,18.780000,2051703
UK,200,3.160000,2051703
Italy,200,4.080000,2051703
Mexico,200,0.710000,2051703
France,200,3.020000,2051703
Australia,200,2.790000,2051703
Germany,200,4.030000,2051703
Indonesia,200,2.700000,2051703
Communication Services,300,12.480000,2051703
Utilities,300,0.310000,2051703
Financial Services,300,9.550000,2051703
Basic Materials,300,2.250000,2051703
Energy,300,0.880000,2051703
Technology,300,31.400000,2051703
Real Estate,300,0.110000,2051703
Healthcare,300,15.110000,2051703
Consumer Defensive,300,4.570000,2051703
Industrials,300,8.670000,2051703
Consumer Cyclical,300,14.670000,2051703
Investment Grade Bond,500,94.980000,2051703
High Yield Bond,500,5.020000,2051703
Others,200,8.110000,2051704
USA,200,29.550000,2051704
Singapore,200,0.830000,2051704
Hong Kong,200,3.200000,2051704
Japan,200,6.370000,2051704
Philippines,200,2.020000,2051704
Thailand,200,1.350000,2051704
Switzerland,200,0.490000,2051704
India,200,2.270000,2051704
Spain,200,1.090000,2051704
Canada,200,2.050000,2051704
Netherlands,200,0.230000,2051704
South Korea,200,3.180000,2051704
China,200,18.780000,2051704
UK,200,3.150000,2051704
Italy,200,4.080000,2051704
Mexico,200,0.710000,2051704
France,200,3.020000,2051704
Australia,200,2.790000,2051704
Germany,200,4.030000,2051704
Indonesia,200,2.700000,2051704
Communication Services,300,11.600000,2051704
Utilities,300,0.370000,2051704
Financial Services,300,9.780000,2051704
Basic Materials,300,3.230000,2051704
Energy,300,1.250000,2051704
Technology,300,24.050000,2051704
Real Estate,300,0.130000,2051704
Healthcare,300,16.880000,2051704
Consumer Defensive,300,5.100000,2051704
Industrials,300,11.770000,2051704
Consumer Cyclical,300,15.840000,2051704
Investment Grade Bond,500,94.980000,2051704
High Yield Bond,500,5.020000,2051704
Others,200,8.110000,2051705
USA,200,29.550000,2051705
Singapore,200,0.830000,2051705
Hong Kong,200,3.200000,2051705
Japan,200,6.370000,2051705
Philippines,200,2.020000,2051705
Thailand,200,1.350000,2051705
Switzerland,200,0.490000,2051705
India,200,2.270000,2051705
Spain,200,1.090000,2051705
Canada,200,2.050000,2051705
Netherlands,200,0.230000,2051705
South Korea,200,3.180000,2051705
China,200,18.780000,2051705
UK,200,3.150000,2051705
Italy,200,4.080000,2051705
Mexico,200,0.710000,2051705
France,200,3.020000,2051705
Australia,200,2.790000,2051705
Germany,200,4.030000,2051705
Indonesia,200,2.700000,2051705
Communication Services,300,9.560000,2051705
Utilities,300,0.370000,2051705
Financial Services,300,21.400000,2051705
Basic Materials,300,2.870000,2051705
Energy,300,1.200000,2051705
Technology,300,22.130000,2051705
Real Estate,300,0.130000,2051705
Healthcare,300,14.120000,2051705
Consumer Defensive,300,4.320000,2051705
Industrials,300,10.420000,2051705
Consumer Cyclical,300,13.480000,2051705
Investment Grade Bond,500,94.980000,2051705
High Yield Bond,500,5.020000,2051705
Others,200,8.110000,2051706
USA,200,29.550000,2051706
Singapore,200,0.830000,2051706
Hong Kong,200,3.200000,2051706
Japan,200,6.370000,2051706
Philippines,200,2.020000,2051706
Thailand,200,1.350000,2051706
Switzerland,200,0.490000,2051706
India,200,2.270000,2051706
Spain,200,1.090000,2051706
Canada,200,2.050000,2051706
Netherlands,200,0.230000,2051706
South Korea,200,3.180000,2051706
China,200,18.780000,2051706
UK,200,3.150000,2051706
Italy,200,4.080000,2051706
Mexico,200,0.710000,2051706
France,200,3.020000,2051706
Australia,200,2.790000,2051706
Germany,200,4.030000,2051706
Indonesia,200,2.700000,2051706
Communication Services,300,9.540000,2051706
Utilities,300,0.370000,2051706
Financial Services,300,8.690000,2051706
Basic Materials,300,2.950000,2051706
Energy,300,1.200000,2051706
Technology,300,20.220000,2051706
Real Estate,300,0.130000,2051706
Healthcare,300,28.730000,2051706
Consumer Defensive,300,4.310000,2051706
Industrials,300,10.400000,2051706
Consumer Cyclical,300,13.460000,2051706
Investment Grade Bond,500,94.980000,2051706
High Yield Bond,500,5.020000,2051706
Others,200,8.110000,2051707
USA,200,29.550000,2051707
Singapore,200,0.830000,2051707
Hong Kong,200,3.200000,2051707
Japan,200,6.370000,2051707
Philippines,200,2.020000,2051707
Thailand,200,1.350000,2051707
Switzerland,200,0.490000,2051707
India,200,2.270000,2051707
Spain,200,1.090000,2051707
Canada,200,2.050000,2051707
Netherlands,200,0.230000,2051707
South Korea,200,3.180000,2051707
China,200,18.770000,2051707
UK,200,3.150000,2051707
Italy,200,4.080000,2051707
Mexico,200,0.710000,2051707
France,200,3.030000,2051707
Australia,200,2.790000,2051707
Germany,200,4.030000,2051707
Indonesia,200,2.700000,2051707
Communication Services,300,10.910000,2051707
Utilities,300,0.370000,2051707
Financial Services,300,8.930000,2051707
Basic Materials,300,2.870000,2051707
Energy,300,1.200000,2051707
Technology,300,21.130000,2051707
Real Estate,300,0.130000,2051707
Healthcare,300,14.540000,2051707
Consumer Defensive,300,5.520000,2051707
Industrials,300,10.780000,2051707
Consumer Cyclical,300,23.620000,2051707
Investment Grade Bond,500,94.980000,2051707
High Yield Bond,500,5.020000,2051707
Others,200,8.110000,2051708
USA,200,29.550000,2051708
Singapore,200,0.830000,2051708
Hong Kong,200,3.200000,2051708
Japan,200,6.370000,2051708
Philippines,200,2.020000,2051708
Thailand,200,1.350000,2051708
Switzerland,200,0.490000,2051708
India,200,2.270000,2051708
Spain,200,1.090000,2051708
Canada,200,2.050000,2051708
Netherlands,200,0.230000,2051708
South Korea,200,3.180000,2051708
China,200,18.780000,2051708
UK,200,3.150000,2051708
Italy,200,4.080000,2051708
Mexico,200,0.710000,2051708
France,200,3.020000,2051708
Australia,200,2.790000,2051708
Germany,200,4.030000,2051708
Indonesia,200,2.700000,2051708
Communication Services,300,10.860000,2051708
Utilities,300,0.370000,2051708
Financial Services,300,9.520000,2051708
Basic Materials,300,2.870000,2051708
Energy,300,1.200000,2051708
Technology,300,30.770000,2051708
Real Estate,300,0.130000,2051708
Healthcare,300,14.100000,2051708
Consumer Defensive,300,4.310000,2051708
Industrials,300,10.970000,2051708
Consumer Cyclical,300,14.900000,2051708
Investment Grade Bond,500,94.980000,2051708
High Yield Bond,500,5.020000,2051708
Others,200,8.110000,2051709
USA,200,29.550000,2051709
Singapore,200,0.830000,2051709
Hong Kong,200,3.200000,2051709
Japan,200,6.370000,2051709
Philippines,200,2.020000,2051709
Thailand,200,1.350000,2051709
Switzerland,200,0.490000,2051709
India,200,2.270000,2051709
Spain,200,1.090000,2051709
Canada,200,2.050000,2051709
Netherlands,200,0.230000,2051709
South Korea,200,3.180000,2051709
China,200,18.780000,2051709
UK,200,3.150000,2051709
Italy,200,4.080000,2051709
Mexico,200,0.710000,2051709
France,200,3.020000,2051709
Australia,200,2.790000,2051709
Germany,200,4.030000,2051709
Indonesia,200,2.700000,2051709
Communication Services,300,12.780000,2051709
Utilities,300,0.370000,2051709
Financial Services,300,12.930000,2051709
Basic Materials,300,2.540000,2051709
Energy,300,1.000000,2051709
Technology,300,24.670000,2051709
Real Estate,300,0.360000,2051709
Healthcare,300,15.700000,2051709
Consumer Defensive,300,5.340000,2051709
Industrials,300,8.800000,2051709
Consumer Cyclical,300,15.510000,2051709
Investment Grade Bond,500,94.980000,2051709
High Yield Bond,500,5.020000,2051709
Others,200,8.110000,2051710
USA,200,29.550000,2051710
Singapore,200,0.830000,2051710
Hong Kong,200,3.200000,2051710
Japan,200,6.370000,2051710
Philippines,200,2.020000,2051710
Thailand,200,1.350000,2051710
Switzerland,200,0.490000,2051710
India,200,2.270000,2051710
Spain,200,1.090000,2051710
Canada,200,2.050000,2051710
Netherlands,200,0.230000,2051710
South Korea,200,3.180000,2051710
China,200,18.780000,2051710
UK,200,3.150000,2051710
Italy,200,4.080000,2051710
Mexico,200,0.710000,2051710
France,200,3.020000,2051710
Australia,200,2.790000,2051710
Germany,200,4.030000,2051710
Indonesia,200,2.700000,2051710
Communication Services,300,10.530000,2051710
Utilities,300,0.340000,2051710
Financial Services,300,24.400000,2051710
Basic Materials,300,2.270000,2051710
Energy,300,0.940000,2051710
Technology,300,22.740000,2051710
Real Estate,300,0.350000,2051710
Healthcare,300,12.860000,2051710
Consumer Defensive,300,4.510000,2051710
Industrials,300,7.820000,2051710
Consumer Cyclical,300,13.240000,2051710
Investment Grade Bond,500,94.980000,2051710
High Yield Bond,500,5.020000,2051710
Others,200,8.110000,2051711
USA,200,29.550000,2051711
Singapore,200,0.830000,2051711
Hong Kong,200,3.200000,2051711
Japan,200,6.370000,2051711
Philippines,200,2.020000,2051711
Thailand,200,1.350000,2051711
Switzerland,200,0.490000,2051711
India,200,2.270000,2051711
Spain,200,1.090000,2051711
Canada,200,2.050000,2051711
Netherlands,200,0.230000,2051711
South Korea,200,3.180000,2051711
China,200,18.780000,2051711
UK,200,3.150000,2051711
Italy,200,4.080000,2051711
Mexico,200,0.710000,2051711
France,200,3.020000,2051711
Australia,200,2.790000,2051711
Germany,200,4.030000,2051711
Indonesia,200,2.700000,2051711
Communication Services,300,10.510000,2051711
Utilities,300,0.340000,2051711
