model_id,iuid,weight
192563,CN_20_000711,0.027000
192563,CN_20_001050,0.151000
192563,CN_20_001469,0.027000
192563,CN_20_003358,0.130000
192563,CN_20_003745,0.040000
192563,CN_20_110007,0.074000
192563,CN_20_110022,0.068000
192563,CN_20_110030,0.227000
192563,CN_20_202307,0.057000
192564,CN_20_000205,0.199000
192564,CN_20_000711,0.027000
192564,CN_20_001050,0.151000
192564,CN_20_001469,0.047000
192564,CN_20_003358,0.130000
192564,CN_20_003745,0.044000
192564,CN_20_110007,0.074000
192564,CN_20_110022,0.044000
192564,CN_20_110030,0.227000
192564,CN_20_202307,0.057000
192565,CN_20_000205,0.199000
192565,CN_20_000711,0.027000
192565,CN_20_001050,0.151000
192565,CN_20_001469,0.027000
192565,CN_20_003358,0.130000
192565,CN_20_003745,0.068000
192565,CN_20_110007,0.074000
192565,CN_20_110022,0.040000
192565,CN_20_110030,0.227000
192565,CN_20_202307,0.057000
192566,CN_20_000205,0.190000
192566,CN_20_000711,0.032000
192566,CN_20_001050,0.157000
192566,CN_20_001469,0.027000
192566,CN_20_003358,0.123000
192566,CN_20_003745,0.055000
192566,CN_20_110007,0.072000
192566,CN_20_110022,0.055000
192566,CN_20_110030,0.233000
192566,CN_20_202307,0.056000
192567,CN_20_000205,0.190000
192567,CN_20_000711,0.051000
192567,CN_20_001050,0.157000
192567,CN_20_001469,0.027000
192567,CN_20_003358,0.123000
192567,CN_20_003745,0.045000
192567,CN_20_110007,0.072000
192567,CN_20_110022,0.045000
192567,CN_20_110030,0.234000
192567,CN_20_202307,0.056000
192568,CN_20_000205,0.190000
192568,CN_20_000711,0.027000
192568,CN_20_001050,0.157000
192568,CN_20_001469,0.027000
192568,CN_20_003358,0.123000
192568,CN_20_003745,0.042000
192568,CN_20_110007,0.072000
192568,CN_20_110022,0.072000
192568,CN_20_110030,0.234000
192568,CN_20_202307,0.056000
192569,CN_20_000205,0.190000
192569,CN_20_000711,0.027000
192569,CN_20_001050,0.157000
192569,CN_20_001469,0.048000
192569,CN_20_003358,0.123000
192569,CN_20_003745,0.046000
192569,CN_20_110007,0.072000
192569,CN_20_110022,0.046000
192569,CN_20_110030,0.235000
192569,CN_20_202307,0.056000
192570,CN_20_000205,0.190000
192570,CN_20_000711,0.027000
192570,CN_20_001050,0.157000
192570,CN_20_001469,0.027000
192570,CN_20_003358,0.123000
192570,CN_20_003745,0.071000
192570,CN_20_110007,0.072000
192570,CN_20_110022,0.043000
192570,CN_20_110030,0.234000
192570,CN_20_202307,0.056000
192571,CN_20_000205,0.180000
192571,CN_20_000711,0.033000
192571,CN_20_001050,0.162000
192571,CN_20_001469,0.027000
192571,CN_20_003358,0.117000
192571,CN_20_003745,0.057000
192571,CN_20_110007,0.069000
192571,CN_20_110022,0.057000
192571,CN_20_110030,0.244000
192571,CN_20_202307,0.054000
192572,CN_20_000205,0.180000
192572,CN_20_000711,0.053000
192572,CN_20_001050,0.162000
192572,CN_20_001469,0.027000
192572,CN_20_003358,0.117000
192572,CN_20_003745,0.047000
192572,CN_20_110007,0.069000
192572,CN_20_110022,0.047000
192572,CN_20_110030,0.244000
192572,CN_20_202307,0.054000
192573,CN_20_000205,0.180000
192573,CN_20_000711,0.027000
192573,CN_20_001050,0.162000
192573,CN_20_001469,0.027000
192573,CN_20_003358,0.117000
192573,CN_20_003745,0.045000
192573,CN_20_110007,0.069000
192573,CN_20_110022,0.075000
192573,CN_20_110030,0.244000
192573,CN_20_202307,0.054000
192574,CN_20_000205,0.180000
