dist_key,dist_type,dist_value,model_id
科技,300,15.750000,192519
通信服务,300,0.380000,192519
能源,300,0.600000,192519
必需消费品,300,12.170000,192519
非必需消费品,300,8.420000,192519
房地产,300,3.540000,192519
医疗保健,300,13.730000,192519
原材料,300,6.920000,192519
金融,300,24.220000,192519
工业,300,11.760000,192519
公用事业,300,2.510000,192519
国债,700,61.790000,192519
现金等价物,700,26.330000,192519
企业债券,700,11.880000,192519
大市值股票,800,25.950000,192519
中市值股票,800,9.220000,192519
债券,800,57.490000,192519
货币市场,800,6.510000,192519
小市值股票,800,0.830000,192519
科技,300,15.830000,192520
通信服务,300,0.380000,192520
能源,300,0.590000,192520
必需消费品,300,12.170000,192520
非必需消费品,300,8.420000,192520
房地产,300,3.530000,192520
医疗保健,300,13.760000,192520
原材料,300,6.920000,192520
金融,300,24.130000,192520
工业,300,11.760000,192520
公用事业,300,2.510000,192520
国债,700,61.790000,192520
现金等价物,700,26.330000,192520
企业债券,700,11.880000,192520
大市值股票,800,25.940000,192520
中市值股票,800,9.230000,192520
债券,800,57.490000,192520
货币市场,800,6.510000,192520
小市值股票,800,0.830000,192520
科技,300,16.300000,192521
通信服务,300,0.370000,192521
能源,300,0.600000,192521
必需消费品,300,12.380000,192521
非必需消费品,300,8.540000,192521
房地产,300,3.440000,192521
医疗保健,300,13.570000,192521
原材料,300,7.050000,192521
金融,300,23.410000,192521
工业,300,11.820000,192521
公用事业,300,2.520000,192521
国债,700,60.910000,192521
现金等价物,700,27.240000,192521
企业债券,700,11.850000,192521
大市值股票,800,27.100000,192521
中市值股票,800,10.000000,192521
债券,800,55.490000,192521
货币市场,800,6.510000,192521
小市值股票,800,0.900000,192521
科技,300,15.620000,192522
通信服务,300,0.380000,192522
能源,300,0.600000,192522
必需消费品,300,11.960000,192522
非必需消费品,300,8.510000,192522
房地产,300,3.410000,192522
医疗保健,300,14.910000,192522
原材料,300,7.000000,192522
金融,300,23.350000,192522
工业,300,11.740000,192522
公用事业,300,2.520000,192522
国债,700,61.040000,192522
现金等价物,700,27.100000,192522
企业债券,700,11.860000,192522
大市值股票,800,26.950000,192522
中市值股票,800,10.160000,192522
债券,800,55.490000,192522
货币市场,800,6.500000,192522
小市值股票,800,0.900000,192522
科技,300,15.810000,192523
通信服务,300,0.370000,192523
能源,300,0.600000,192523
必需消费品,300,12.780000,192523
非必需消费品,300,8.760000,192523
房地产,300,3.410000,192523
医疗保健,300,13.540000,192523
原材料,300,7.020000,192523
金融,300,23.310000,192523
工业,300,11.880000,192523
公用事业,300,2.520000,192523
国债,700,60.960000,192523
现金等价物,700,27.200000,192523
企业债券,700,11.840000,192523
大市值股票,800,27.180000,192523
中市值股票,800,9.920000,192523
债券,800,55.490000,192523
货币市场,800,6.510000,192523
小市值股票,800,0.900000,192523
科技,300,15.690000,192524
通信服务,300,0.370000,192524
能源,300,0.600000,192524
必需消费品,300,11.960000,192524
非必需消费品,300,8.360000,192524
房地产,300,3.700000,192524
医疗保健,300,13.340000,192524
原材料,300,7.050000,192524
金融,300,24.660000,192524
工业,300,11.750000,192524
公用事业,300,2.520000,192524
国债,700,60.890000,192524
现金等价物,700,27.260000,192524
企业债券,700,11.850000,192524
大市值股票,800,27.120000,192524
中市值股票,800,9.980000,192524
债券,800,55.490000,192524
货币市场,800,6.510000,192524
小市值股票,800,0.900000,192524
科技,300,16.740000,192525
通信服务,300,0.370000,192525
能源,300,0.610000,192525
必需消费品,300,11.970000,192525
非必需消费品,300,8.350000,192525
房地产,300,3.400000,192525
医疗保健,300,14.050000,192525
原材料,300,7.060000,192525
金融,300,23.180000,192525
工业,300,11.750000,192525
公用事业,300,2.520000,192525
国债,700,60.900000,192525
现金等价物,700,27.250000,192525
企业债券,700,11.850000,192525
大市值股票,800,26.970000,192525
中市值股票,800,10.130000,192525
债券,800,55.490000,192525
货币市场,800,6.510000,192525
小市值股票,800,0.900000,192525
科技,300,16.680000,192526
通信服务,300,0.360000,192526
能源,300,0.610000,192526
必需消费品,300,12.590000,192526
非必需消费品,300,8.650000,192526
房地产,300,3.350000,192526
医疗保健,300,13.470000,192526
原材料,300,7.130000,192526
金融,300,22.760000,192526
工业,300,11.870000,192526
公用事业,300,2.530000,192526
国债,700,60.010000,192526
现金等价物,700,28.190000,192526
企业债券,700,11.800000,192526
大市值股票,800,28.300000,192526
中市值股票,800,10.740000,192526
债券,800,53.490000,192526
货币市场,800,6.510000,192526
小市值股票,800,0.960000,192526
科技,300,15.570000,192527
通信服务,300,0.360000,192527
能源,300,0.610000,192527
必需消费品,300,11.770000,192527
非必需消费品,300,8.590000,192527
房地产,300,3.320000,192527
医疗保健,300,15.830000,192527
原材料,300,7.130000,192527
金融,300,22.560000,192527
工业,300,11.730000,192527
公用事业,300,2.530000,192527
国债,700,60.220000,192527
现金等价物,700,27.960000,192527
企业债券,700,11.820000,192527
大市值股票,800,27.850000,192527
中市值股票,800,11.180000,192527
债券,800,53.490000,192527
货币市场,800,6.510000,192527
小市值股票,800,0.970000,192527
科技,300,15.930000,192528
通信服务,300,0.360000,192528
能源,300,0.610000,192528
必需消费品,300,13.340000,192528
非必需消费品,300,9.030000,192528
房地产,300,3.340000,192528
医疗保健,300,13.040000,192528
原材料,300,7.140000,192528
金融,300,22.680000,192528
工业,300,12.000000,192528
公用事业,300,2.530000,192528
国债,700,60.060000,192528
现金等价物,700,28.150000,192528
企业债券,700,11.790000,192528
大市值股票,800,28.420000,192528
中市值股票,800,10.620000,192528
债券,800,53.490000,192528
货币市场,800,6.510000,192528
小市值股票,800,0.960000,192528
科技,300,15.580000,192529
通信服务,300,0.360000,192529
能源,300,0.610000,192529
必需消费品,300,11.770000,192529
非必需消费品,300,8.300000,192529
房地产,300,3.850000,192529
医疗保健,300,12.990000,192529
原材料,300,7.150000,192529
金融,300,25.110000,192529
工业,300,11.750000,192529
公用事业,300,2.530000,192529
国债,700,59.970000,192529
现金等价物,700,28.220000,192529
企业债券,700,11.810000,192529
大市值股票,800,28.330000,192529
中市值股票,800,10.700000,192529
债券,800,53.490000,192529
货币市场,800,6.520000,192529
小市值股票,800,0.960000,192529
科技,300,17.530000,192530
通信服务,300,0.360000,192530
能源,300,0.610000,192530
必需消费品,300,11.900000,192530
非必需消费品,300,8.280000,192530
房地产,300,3.340000,192530
医疗保健,300,13.910000,192530
原材料,300,7.130000,192530
金融,300,22.670000,192530
工业,300,11.740000,192530
公用事业,300,2.530000,192530
国债,700,59.970000,192530
现金等价物,700,28.220000,192530
企业债券,700,11.810000,192530
大市值股票,800,28.180000,192530
中市值股票,800,10.860000,192530
债券,800,53.490000,192530
货币市场,800,6.510000,192530
小市值股票,800,0.960000,192530
科技,300,16.900000,192531
通信服务,300,0.360000,192531
能源,300,0.590000,192531
必需消费品,300,12.790000,192531
非必需消费品,300,8.690000,192531
房地产,300,3.300000,192531
医疗保健,300,13.360000,192531
原材料,300,7.100000,192531
金融,300,22.490000,192531
工业,300,11.890000,192531
公用事业,300,2.530000,192531
国债,700,59.130000,192531
现金等价物,700,29.120000,192531
企业债券,700,11.750000,192531
大市值股票,800,29.740000,192531
中市值股票,800,11.250000,192531
债券,800,51.490000,192531
货币市场,800,6.510000,192531
小市值股票,800,1.010000,192531
科技,300,15.480000,192532
通信服务,300,0.360000,192532
能源,300,0.590000,192532
必需消费品,300,11.700000,192532
非必需消费品,300,8.580000,192532
房地产,300,3.290000,192532
医疗保健,300,16.210000,192532
原材料,300,7.090000,192532
金融,300,22.460000,192532
工业,300,11.710000,192532
公用事业,300,2.530000,192532
国债,700,59.400000,192532
现金等价物,700,28.830000,192532
企业债券,700,11.770000,192532
大市值股票,800,29.180000,192532
中市值股票,800,11.810000,192532
债券,800,51.490000,192532
货币市场,800,6.500000,192532
小市值股票,800,1.020000,192532
科技,300,15.760000,192533
通信服务,300,0.360000,192533
能源,300,0.590000,192533
必需消费品,300,13.840000,192533
非必需消费品,300,9.230000,192533
房地产,300,3.300000,192533
医疗保健,300,12.700000,192533
原材料,300,7.110000,192533
金融,300,22.500000,192533
工业,300,12.080000,192533
公用事业,300,2.530000,192533
国债,700,59.190000,192533
现金等价物,700,29.070000,192533
企业债券,700,11.740000,192533
大市值股票,800,29.940000,192533
中市值股票,800,11.050000,192533
债券,800,51.490000,192533
货币市场,800,6.510000,192533
小市值股票,800,1.010000,192533
科技,300,15.440000,192534
通信服务,300,0.360000,192534
能源,300,0.600000,192534
必需消费品,300,11.680000,192534
非必需消费品,300,8.250000,192534
房地产,300,3.920000,192534
医疗保健,300,12.900000,192534
原材料,300,7.120000,192534
金融,300,25.480000,192534
工业,300,11.720000,192534
公用事业,300,2.530000,192534
国债,700,59.080000,192534
现金等价物,700,29.150000,192534
企业债券,700,11.770000,192534
大市值股票,800,29.760000,192534
中市值股票,800,11.230000,192534
债券,800,51.490000,192534
货币市场,800,6.510000,192534
小市值股票,800,1.010000,192534
科技,300,18.060000,192535
通信服务,300,0.360000,192535
能源,300,0.590000,192535
必需消费品,300,11.760000,192535
非必需消费品,300,8.150000,192535
房地产,300,3.300000,192535
医疗保健,300,13.950000,192535
原材料,300,7.100000,192535
金融,300,22.490000,192535
工业,300,11.710000,192535
公用事业,300,2.530000,192535
国债,700,59.060000,192535
现金等价物,700,29.170000,192535
企业债券,700,11.770000,192535
大市值股票,800,29.560000,192535
中市值股票,800,11.430000,192535
债券,800,51.490000,192535
货币市场,800,6.510000,192535
小市值股票,800,1.010000,192535
科技,300,17.100000,192536
通信服务,300,0.370000,192536
能源,300,0.580000,192536
必需消费品,300,12.970000,192536
非必需消费品,300,8.730000,192536
房地产,300,3.250000,192536
医疗保健,300,13.230000,192536
原材料,300,7.080000,192536
金融,300,22.250000,192536
工业,300,11.910000,192536
公用事业,300,2.530000,192536
国债,700,58.220000,192536
现金等价物,700,30.070000,192536
企业债券,700,11.710000,192536
大市值股票,800,31.190000,192536
中市值股票,800,11.750000,192536
债券,800,49.490000,192536
货币市场,800,6.510000,192536
小市值股票,800,1.060000,192536
科技,300,15.680000,192537
通信服务,300,0.360000,192537
能源,300,0.580000,192537
必需消费品,300,11.900000,192537
非必需消费品,300,8.630000,192537
房地产,300,3.250000,192537
医疗保健,300,16.030000,192537
原材料,300,7.070000,192537
金融,300,22.230000,192537
工业,300,11.740000,192537
公用事业,300,2.530000,192537
国债,700,58.500000,192537
现金等价物,700,29.770000,192537
企业债券,700,11.730000,192537
大市值股票,800,30.610000,192537
中市值股票,800,12.330000,192537
债券,800,49.490000,192537
货币市场,800,6.500000,192537
小市值股票,800,1.070000,192537
科技,300,15.620000,192538
通信服务,300,0.370000,192538
能源,300,0.580000,192538
必需消费品,300,14.380000,192538
非必需消费品,300,9.470000,192538
房地产,300,3.210000,192538
