dist_key,dist_type,dist_value,model_id
Investment Grade Bond,500,85.640000,2052302
High Yield Bond,500,14.360000,2052302
USA,200,27.840000,2052303
Others,200,9.820000,2052303
Singapore,200,0.930000,2052303
Hong Kong,200,3.260000,2052303
Japan,200,5.750000,2052303
Philippines,200,1.430000,2052303
Thailand,200,1.220000,2052303
Switzerland,200,0.580000,2052303
India,200,2.000000,2052303
Spain,200,1.330000,2052303
Canada,200,1.820000,2052303
Netherlands,200,0.450000,2052303
South Korea,200,2.900000,2052303
China,200,17.580000,2052303
UK,200,4.440000,2052303
Italy,200,4.090000,2052303
Mexico,200,1.020000,2052303
France,200,3.310000,2052303
Australia,200,2.370000,2052303
Germany,200,5.730000,2052303
Indonesia,200,2.130000,2052303
Technology,300,20.020000,2052303
Communication Services,300,9.760000,2052303
Utilities,300,0.450000,2052303
Financial Services,300,14.340000,2052303
Basic Materials,300,3.640000,2052303
Energy,300,3.060000,2052303
Real Estate,300,0.800000,2052303
Healthcare,300,18.410000,2052303
Consumer Defensive,300,4.630000,2052303
Industrials,300,9.740000,2052303
Consumer Cyclical,300,15.150000,2052303
Investment Grade Bond,500,85.640000,2052303
High Yield Bond,500,14.360000,2052303
USA,200,27.840000,2052304
Others,200,9.820000,2052304
Singapore,200,0.930000,2052304
Hong Kong,200,3.260000,2052304
Japan,200,5.750000,2052304
Philippines,200,1.430000,2052304
Thailand,200,1.220000,2052304
Switzerland,200,0.580000,2052304
India,200,2.000000,2052304
Spain,200,1.330000,2052304
Canada,200,1.820000,2052304
Netherlands,200,0.450000,2052304
South Korea,200,2.900000,2052304
China,200,17.580000,2052304
UK,200,4.440000,2052304
Italy,200,4.090000,2052304
Mexico,200,1.020000,2052304
France,200,3.320000,2052304
Australia,200,2.360000,2052304
Germany,200,5.730000,2052304
Indonesia,200,2.130000,2052304
Consumer Cyclical,300,21.000000,2052304
Communication Services,300,11.230000,2052304
Utilities,300,0.330000,2052304
Financial Services,300,14.440000,2052304
Basic Materials,300,3.350000,2052304
Energy,300,3.140000,2052304
Technology,300,20.530000,2052304
Real Estate,300,0.750000,2052304
Healthcare,300,10.320000,2052304
Consumer Defensive,300,5.310000,2052304
Industrials,300,9.600000,2052304
Investment Grade Bond,500,85.640000,2052304
High Yield Bond,500,14.360000,2052304
USA,200,27.840000,2052305
Others,200,9.820000,2052305
Singapore,200,0.930000,2052305
Hong Kong,200,3.260000,2052305
Japan,200,5.750000,2052305
Philippines,200,1.430000,2052305
Thailand,200,1.220000,2052305
Switzerland,200,0.580000,2052305
India,200,2.000000,2052305
Spain,200,1.330000,2052305
Canada,200,1.820000,2052305
Netherlands,200,0.450000,2052305
South Korea,200,2.900000,2052305
China,200,17.580000,2052305
UK,200,4.440000,2052305
Italy,200,4.090000,2052305
Mexico,200,1.020000,2052305
France,200,3.310000,2052305
Australia,200,2.370000,2052305
Germany,200,5.730000,2052305
Indonesia,200,2.130000,2052305
Technology,300,26.140000,2052305
Communication Services,300,10.780000,2052305
Utilities,300,0.370000,2052305
Financial Services,300,14.810000,2052305
Basic Materials,300,3.440000,2052305
Energy,300,3.110000,2052305
Real Estate,300,0.760000,2052305
Healthcare,300,9.990000,2052305
Consumer Defensive,300,4.630000,2052305
Industrials,300,9.910000,2052305
Consumer Cyclical,300,16.060000,2052305
Investment Grade Bond,500,85.640000,2052305
High Yield Bond,500,14.360000,2052305
USA,200,27.840000,2052306
Others,200,9.820000,2052306
Singapore,200,0.930000,2052306
Hong Kong,200,3.260000,2052306
Japan,200,5.750000,2052306
Philippines,200,1.430000,2052306
Thailand,200,1.220000,2052306
Switzerland,200,0.580000,2052306
India,200,2.000000,2052306
Spain,200,1.330000,2052306
Canada,200,1.820000,2052306
Netherlands,200,0.450000,2052306
South Korea,200,2.900000,2052306
China,200,17.580000,2052306
UK,200,4.440000,2052306
Italy,200,4.090000,2052306
Mexico,200,1.020000,2052306
France,200,3.310000,2052306
Australia,200,2.370000,2052306
Germany,200,5.730000,2052306
Indonesia,200,2.130000,2052306
Technology,300,21.620000,2052306
Communication Services,300,11.280000,2052306
Utilities,300,0.410000,2052306
Financial Services,300,15.580000,2052306
Basic Materials,300,3.500000,2052306
Energy,300,3.600000,2052306
Real Estate,300,0.780000,2052306
Healthcare,300,11.110000,2052306
Consumer Defensive,300,5.150000,2052306
Industrials,300,10.400000,2052306
Consumer Cyclical,300,16.570000,2052306
Investment Grade Bond,500,85.640000,2052306
High Yield Bond,500,14.360000,2052306
USA,200,27.840000,2052307
Others,200,9.820000,2052307
Singapore,200,0.930000,2052307
Hong Kong,200,3.260000,2052307
Japan,200,5.750000,2052307
Philippines,200,1.430000,2052307
Thailand,200,1.220000,2052307
Switzerland,200,0.580000,2052307
India,200,2.000000,2052307
Spain,200,1.330000,2052307
Canada,200,1.820000,2052307
Netherlands,200,0.450000,2052307
South Korea,200,2.900000,2052307
China,200,17.580000,2052307
UK,200,4.440000,2052307
Italy,200,4.090000,2052307
Mexico,200,1.020000,2052307
France,200,3.310000,2052307
Australia,200,2.370000,2052307
Germany,200,5.730000,2052307
Indonesia,200,2.130000,2052307
Financial Services,300,21.790000,2052307
Communication Services,300,10.420000,2052307
Utilities,300,0.250000,2052307
Basic Materials,300,3.190000,2052307
Energy,300,3.190000,2052307
Technology,300,21.070000,2052307
Real Estate,300,0.710000,2052307
Healthcare,300,10.030000,2052307
Consumer Defensive,300,4.650000,2052307
Industrials,300,9.350000,2052307
Consumer Cyclical,300,15.350000,2052307
Investment Grade Bond,500,85.640000,2052307
High Yield Bond,500,14.360000,2052307
USA,200,27.840000,2052308
Others,200,9.820000,2052308
Singapore,200,0.930000,2052308
Hong Kong,200,3.260000,2052308
Japan,200,5.750000,2052308
Philippines,200,1.430000,2052308
Thailand,200,1.220000,2052308
Switzerland,200,0.580000,2052308
India,200,2.000000,2052308
Spain,200,1.330000,2052308
Canada,200,1.820000,2052308
Netherlands,200,0.450000,2052308
South Korea,200,2.900000,2052308
China,200,17.580000,2052308
UK,200,4.440000,2052308
Italy,200,4.090000,2052308
Mexico,200,1.020000,2052308
France,200,3.310000,2052308
Australia,200,2.370000,2052308
Germany,200,5.730000,2052308
Indonesia,200,2.130000,2052308
Technology,300,20.020000,2052308
Communication Services,300,10.070000,2052308
Utilities,300,0.360000,2052308
Financial Services,300,14.350000,2052308
Basic Materials,300,3.460000,2052308
Energy,300,3.120000,2052308
Real Estate,300,0.760000,2052308
Healthcare,300,18.400000,2052308
Consumer Defensive,300,4.640000,2052308
Industrials,300,9.570000,2052308
Consumer Cyclical,300,15.250000,2052308
Investment Grade Bond,500,85.640000,2052308
High Yield Bond,500,14.360000,2052308
USA,200,27.840000,2052309
Others,200,9.820000,2052309
Singapore,200,0.930000,2052309
Hong Kong,200,3.260000,2052309
Japan,200,5.750000,2052309
Philippines,200,1.430000,2052309
Thailand,200,1.220000,2052309
Switzerland,200,0.580000,2052309
India,200,2.000000,2052309
Spain,200,1.330000,2052309
Canada,200,1.820000,2052309
Netherlands,200,0.450000,2052309
South Korea,200,2.900000,2052309
China,200,17.580000,2052309
UK,200,4.440000,2052309
Italy,200,4.090000,2052309
Mexico,200,1.020000,2052309
France,200,3.320000,2052309
Australia,200,2.360000,2052309
Germany,200,5.730000,2052309
Indonesia,200,2.130000,2052309
Consumer Cyclical,300,21.060000,2052309
Communication Services,300,11.480000,2052309
Utilities,300,0.250000,2052309
Financial Services,300,14.450000,2052309
Basic Materials,300,3.200000,2052309
Energy,300,3.190000,2052309
Technology,300,20.550000,2052309
Real Estate,300,0.710000,2052309
Healthcare,300,10.340000,2052309
Consumer Defensive,300,5.320000,2052309
Industrials,300,9.450000,2052309
Investment Grade Bond,500,85.640000,2052309
High Yield Bond,500,14.360000,2052309
USA,200,27.840000,2052310
Others,200,9.820000,2052310
Singapore,200,0.930000,2052310
Hong Kong,200,3.260000,2052310
Japan,200,5.750000,2052310
Philippines,200,1.430000,2052310
Thailand,200,1.220000,2052310
Switzerland,200,0.580000,2052310
India,200,2.000000,2052310
Spain,200,1.330000,2052310
Canada,200,1.820000,2052310
Netherlands,200,0.450000,2052310
South Korea,200,2.900000,2052310
China,200,17.580000,2052310
UK,200,4.440000,2052310
Italy,200,4.090000,2052310
Mexico,200,1.020000,2052310
France,200,3.310000,2052310
Australia,200,2.370000,2052310
Germany,200,5.730000,2052310
Indonesia,200,2.130000,2052310
Technology,300,26.120000,2052310
Communication Services,300,11.080000,2052310
Utilities,300,0.280000,2052310
Financial Services,300,14.820000,2052310
Basic Materials,300,3.260000,2052310
Energy,300,3.170000,2052310
Real Estate,300,0.730000,2052310
Healthcare,300,10.020000,2052310
Consumer Defensive,300,4.640000,2052310
Industrials,300,9.730000,2052310
Consumer Cyclical,300,16.150000,2052310
Investment Grade Bond,500,85.640000,2052310
High Yield Bond,500,14.360000,2052310
USA,200,27.840000,2052311
Others,200,9.830000,2052311
Singapore,200,0.930000,2052311
Hong Kong,200,3.260000,2052311
Japan,200,5.750000,2052311
Philippines,200,1.430000,2052311
Thailand,200,1.220000,2052311
Switzerland,200,0.580000,2052311
India,200,2.000000,2052311
Spain,200,1.330000,2052311
Canada,200,1.820000,2052311
Netherlands,200,0.450000,2052311
South Korea,200,2.900000,2052311
China,200,17.580000,2052311
UK,200,4.440000,2052311
Italy,200,4.090000,2052311
Mexico,200,1.020000,2052311
France,200,3.310000,2052311
Australia,200,2.360000,2052311
Germany,200,5.730000,2052311
Indonesia,200,2.130000,2052311
Technology,300,21.840000,2052311
Communication Services,300,10.490000,2052311
Utilities,300,0.470000,2052311
Financial Services,300,15.130000,2052311
Basic Materials,300,3.930000,2052311
Energy,300,3.340000,2052311
Real Estate,300,0.800000,2052311
Healthcare,300,11.120000,2052311
Consumer Defensive,300,5.020000,2052311
Industrials,300,11.250000,2052311
Consumer Cyclical,300,16.610000,2052311
Investment Grade Bond,500,85.620000,2052311
High Yield Bond,500,14.380000,2052311
USA,200,27.840000,2052312
Others,200,9.820000,2052312
Singapore,200,0.930000,2052312
Hong Kong,200,3.260000,2052312
Japan,200,5.750000,2052312
Philippines,200,1.430000,2052312
Thailand,200,1.220000,2052312
Switzerland,200,0.580000,2052312
India,200,2.000000,2052312
Spain,200,1.330000,2052312
Canada,200,1.820000,2052312
Netherlands,200,0.450000,2052312
South Korea,200,2.900000,2052312
China,200,17.580000,2052312
UK,200,4.440000,2052312
Italy,200,4.090000,2052312
Mexico,200,1.020000,2052312
France,200,3.310000,2052312
Australia,200,2.370000,2052312
Germany,200,5.730000,2052312
Indonesia,200,2.130000,2052312
Financial Services,300,21.480000,2052312
Communication Services,300,9.910000,2052312
Utilities,300,0.280000,2052312
Basic Materials,300,3.470000,2052312
Energy,300,3.010000,2052312
Technology,300,21.210000,2052312
Real Estate,300,0.730000,2052312
Healthcare,300,10.040000,2052312
Consumer Defensive,300,4.560000,2052312
Industrials,300,9.920000,2052312
Consumer Cyclical,300,15.390000,2052312
Investment Grade Bond,500,85.640000,2052312
High Yield Bond,500,14.360000,2052312
USA,200,27.840000,2052313
Others,200,9.820000,2052313
Singapore,200,0.930000,2052313
Hong Kong,200,3.260000,2052313
Japan,200,5.750000,2052313
Philippines,200,1.430000,2052313
Thailand,200,1.220000,2052313
Switzerland,200,0.580000,2052313
India,200,2.000000,2052313
Spain,200,1.330000,2052313
Canada,200,1.820000,2052313
Netherlands,200,0.450000,2052313
South Korea,200,2.900000,2052313
China,200,17.580000,2052313
UK,200,4.440000,2052313
Italy,200,4.090000,2052313
Mexico,200,1.020000,2052313
France,200,3.310000,2052313
Australia,200,2.370000,2052313
Germany,200,5.730000,2052313
Indonesia,200,2.130000,2052313
Technology,300,19.990000,2052313
Communication Services,300,9.580000,2052313
Utilities,300,0.510000,2052313
Financial Services,300,14.340000,2052313
Basic Materials,300,3.750000,2052313
Energy,300,3.030000,2052313
Real Estate,300,0.820000,2052313
Healthcare,300,18.420000,2052313
Consumer Defensive,300,4.620000,2052313
Industrials,300,9.850000,2052313
Consumer Cyclical,300,15.090000,2052313
Investment Grade Bond,500,85.640000,2052313
High Yield Bond,500,14.360000,2052313
USA,200,27.840000,2052314
Others,200,9.820000,2052314
Singapore,200,0.930000,2052314
Hong Kong,200,3.260000,2052314
Japan,200,5.750000,2052314
Philippines,200,1.430000,2052314
Thailand,200,1.220000,2052314
Switzerland,200,0.580000,2052314
India,200,2.000000,2052314
Spain,200,1.330000,2052314
Canada,200,1.820000,2052314
Netherlands,200,0.450000,2052314
South Korea,200,2.900000,2052314
China,200,17.580000,2052314
UK,200,4.440000,2052314
Italy,200,4.090000,2052314
Mexico,200,1.020000,2052314
France,200,3.320000,2052314
Australia,200,2.360000,2052314
Germany,200,5.730000,2052314
Indonesia,200,2.130000,2052314
Consumer Cyclical,300,20.950000,2052314
Communication Services,300,11.050000,2052314
Utilities,300,0.380000,2052314
Financial Services,300,14.430000,2052314
Basic Materials,300,3.460000,2052314
Energy,300,3.110000,2052314
Technology,300,20.540000,2052314
Real Estate,300,0.770000,2052314
Healthcare,300,10.300000,2052314
Consumer Defensive,300,5.310000,2052314
Industrials,300,9.700000,2052314
Investment Grade Bond,500,85.640000,2052314
High Yield Bond,500,14.360000,2052314
USA,200,27.840000,2052315
Others,200,9.820000,2052315
Singapore,200,0.930000,2052315
Hong Kong,200,3.260000,2052315
Japan,200,5.750000,2052315
Philippines,200,1.430000,2052315
Thailand,200,1.220000,2052315
Switzerland,200,0.580000,2052315
India,200,2.000000,2052315
Spain,200,1.330000,2052315
Canada,200,1.820000,2052315
Netherlands,200,0.450000,2052315
South Korea,200,2.900000,2052315
China,200,17.580000,2052315
UK,200,4.440000,2052315
Italy,200,4.090000,2052315
Mexico,200,1.020000,2052315
France,200,3.310000,2052315
Australia,200,2.370000,2052315
Germany,200,5.730000,2052315
Indonesia,200,2.130000,2052315
Technology,300,26.160000,2052315
Communication Services,300,10.590000,2052315
Utilities,300,0.430000,2052315
Financial Services,300,14.800000,2052315
Basic Materials,300,3.550000,2052315
Energy,300,3.070000,2052315
Real Estate,300,0.790000,2052315
Healthcare,300,9.970000,2052315
Consumer Defensive,300,4.630000,2052315
Industrials,300,10.010000,2052315
Consumer Cyclical,300,16.000000,2052315
Investment Grade Bond,500,85.640000,2052315
High Yield Bond,500,14.360000,2052315
USA,200,27.840000,2052316
Others,200,9.830000,2052316
Singapore,200,0.930000,2052316
Hong Kong,200,3.260000,2052316
Japan,200,5.750000,2052316
Philippines,200,1.430000,2052316
Thailand,200,1.220000,2052316
Switzerland,200,0.580000,2052316
India,200,2.000000,2052316
Spain,200,1.330000,2052316
Canada,200,1.820000,2052316
Netherlands,200,0.450000,2052316
South Korea,200,2.900000,2052316
China,200,17.580000,2052316
UK,200,4.440000,2052316
Italy,200,4.090000,2052316
Mexico,200,1.020000,2052316
France,200,3.310000,2052316
Australia,200,2.360000,2052316
Germany,200,5.730000,2052316
Indonesia,200,2.130000,2052316
Technology,300,21.610000,2052316
Communication Services,300,10.710000,2052316
Utilities,300,0.590000,2052316
Financial Services,300,15.580000,2052316
Basic Materials,300,3.840000,2052316
Energy,300,3.490000,2052316
Real Estate,300,0.850000,2052316
Healthcare,300,11.070000,2052316
Consumer Defensive,300,5.130000,2052316
Industrials,300,10.740000,2052316
Consumer Cyclical,300,16.390000,2052316
Investment Grade Bond,500,85.620000,2052316
High Yield Bond,500,14.380000,2052316
USA,200,27.840000,2052317
Others,200,9.820000,2052317
Singapore,200,0.930000,2052317
Hong Kong,200,3.260000,2052317
Japan,200,5.750000,2052317
Philippines,200,1.430000,2052317
Thailand,200,1.220000,2052317
Switzerland,200,0.580000,2052317
India,200,2.000000,2052317
Spain,200,1.330000,2052317
Canada,200,1.820000,2052317
Netherlands,200,0.450000,2052317
South Korea,200,2.900000,2052317
China,200,17.580000,2052317
UK,200,4.440000,2052317
Italy,200,4.090000,2052317
Mexico,200,1.020000,2052317
France,200,3.310000,2052317
Australia,200,2.370000,2052317
Germany,200,5.730000,2052317
Indonesia,200,2.130000,2052317
Financial Services,300,21.830000,2052317
Communication Services,300,10.030000,2052317
Utilities,300,0.370000,2052317
Basic Materials,300,3.420000,2052317
Energy,300,3.110000,2052317
Technology,300,21.060000,2052317
Real Estate,300,0.760000,2052317
Healthcare,300,10.000000,2052317
Consumer Defensive,300,4.630000,2052317
Industrials,300,9.570000,2052317
Consumer Cyclical,300,15.220000,2052317
Investment Grade Bond,500,85.640000,2052317
High Yield Bond,500,14.360000,2052317
USA,200,27.840000,2052318
Others,200,9.820000,2052318
Singapore,200,0.930000,2052318
Hong Kong,200,3.260000,2052318
Japan,200,5.750000,2052318
Philippines,200,1.430000,2052318
Thailand,200,1.220000,2052318
Switzerland,200,0.580000,2052318
India,200,2.000000,2052318
Spain,200,1.330000,2052318
Canada,200,1.820000,2052318
Netherlands,200,0.450000,2052318
South Korea,200,2.900000,2052318
China,200,17.580000,2052318
UK,200,4.440000,2052318
Italy,200,4.090000,2052318
Mexico,200,1.020000,2052318
France,200,3.310000,2052318
Australia,200,2.370000,2052318
Germany,200,5.730000,2052318
Indonesia,200,2.130000,2052318
Technology,300,20.000000,2052318
Communication Services,300,9.490000,2052318
Utilities,300,0.540000,2052318
Financial Services,300,14.340000,2052318
Basic Materials,300,3.790000,2052318
Energy,300,3.010000,2052318
Real Estate,300,0.830000,2052318
Healthcare,300,18.430000,2052318
Consumer Defensive,300,4.620000,2052318
Industrials,300,9.890000,2052318
Consumer Cyclical,300,15.060000,2052318
Investment Grade Bond,500,85.640000,2052318
High Yield Bond,500,14.360000,2052318
USA,200,27.840000,2052319
Others,200,9.820000,2052319
Singapore,200,0.930000,2052319
Hong Kong,200,3.260000,2052319
Japan,200,5.750000,2052319
Philippines,200,1.430000,2052319
Thailand,200,1.220000,2052319
Switzerland,200,0.580000,2052319
India,200,2.000000,2052319
Spain,200,1.330000,2052319
Canada,200,1.820000,2052319
Netherlands,200,0.450000,2052319
South Korea,200,2.900000,2052319
China,200,17.580000,2052319
UK,200,4.440000,2052319
Italy,200,4.090000,2052319
Mexico,200,1.020000,2052319
France,200,3.320000,2052319
Australia,200,2.360000,2052319
Germany,200,5.730000,2052319
Indonesia,200,2.130000,2052319
Consumer Cyclical,300,20.940000,2052319
Communication Services,300,10.970000,2052319
Utilities,300,0.410000,2052319
Financial Services,300,14.430000,2052319
Basic Materials,300,3.500000,2052319
Energy,300,3.090000,2052319
Technology,300,20.530000,2052319
Real Estate,300,0.780000,2052319
Healthcare,300,10.300000,2052319
Consumer Defensive,300,5.300000,2052319
Industrials,300,9.750000,2052319
Investment Grade Bond,500,85.640000,2052319
High Yield Bond,500,14.360000,2052319
USA,200,27.840000,2052320
Others,200,9.820000,2052320
Singapore,200,0.930000,2052320
Hong Kong,200,3.260000,2052320
Japan,200,5.750000,2052320
Philippines,200,1.430000,2052320
Thailand,200,1.220000,2052320
Switzerland,200,0.580000,2052320
India,200,2.000000,2052320
Spain,200,1.330000,2052320
Canada,200,1.820000,2052320
Netherlands,200,0.450000,2052320
South Korea,200,2.900000,2052320
China,200,17.580000,2052320
UK,200,4.440000,2052320
Italy,200,4.090000,2052320
Mexico,200,1.020000,2052320
France,200,3.310000,2052320
Australia,200,2.370000,2052320
Germany,200,5.730000,2052320
Indonesia,200,2.130000,2052320
Technology,300,26.170000,2052320
Communication Services,300,10.510000,2052320
Utilities,300,0.460000,2052320
Financial Services,300,14.800000,2052320
Basic Materials,300,3.590000,2052320
Energy,300,3.060000,2052320
Real Estate,300,0.790000,2052320
Healthcare,300,9.970000,2052320
Consumer Defensive,300,4.620000,2052320
Industrials,300,10.060000,2052320
Consumer Cyclical,300,15.970000,2052320
Investment Grade Bond,500,85.640000,2052320
High Yield Bond,500,14.360000,2052320
USA,200,27.840000,2052321
Others,200,9.820000,2052321
Singapore,200,0.930000,2052321
Hong Kong,200,3.260000,2052321
Japan,200,5.750000,2052321
Philippines,200,1.430000,2052321
Thailand,200,1.220000,2052321
Switzerland,200,0.580000,2052321
India,200,2.000000,2052321
Spain,200,1.330000,2052321
Canada,200,1.820000,2052321
Netherlands,200,0.450000,2052321
South Korea,200,2.900000,2052321
China,200,17.580000,2052321
UK,200,4.440000,2052321
Italy,200,4.090000,2052321
Mexico,200,1.020000,2052321
France,200,3.310000,2052321
Australia,200,2.370000,2052321
Germany,200,5.730000,2052321
Indonesia,200,2.130000,2052321
Technology,300,21.600000,2052321
Communication Services,300,10.770000,2052321
Utilities,300,0.570000,2052321
Financial Services,300,15.580000,2052321
Basic Materials,300,3.810000,2052321
Energy,300,3.510000,2052321
Real Estate,300,0.840000,2052321
Healthcare,300,11.070000,2052321
Consumer Defensive,300,5.130000,2052321
Industrials,300,10.710000,2052321
Consumer Cyclical,300,16.410000,2052321
Investment Grade Bond,500,85.640000,2052321
High Yield Bond,500,14.360000,2052321
USA,200,27.840000,2052322
Others,200,9.820000,2052322
Singapore,200,0.930000,2052322
Hong Kong,200,3.260000,2052322
Japan,200,5.750000,2052322
Philippines,200,1.430000,2052322
Thailand,200,1.220000,2052322
Switzerland,200,0.580000,2052322
India,200,2.000000,2052322
Spain,200,1.330000,2052322
Canada,200,1.820000,2052322
Netherlands,200,0.450000,2052322
South Korea,200,2.900000,2052322
China,200,17.580000,2052322
UK,200,4.440000,2052322
Italy,200,4.090000,2052322
Mexico,200,1.020000,2052322
France,200,3.310000,2052322
Australia,200,2.370000,2052322
Germany,200,5.730000,2052322
Indonesia,200,2.130000,2052322
Financial Services,300,21.820000,2052322
Communication Services,300,10.090000,2052322
Utilities,300,0.350000,2052322
Basic Materials,300,3.390000,2052322
Energy,300,3.130000,2052322
Technology,300,21.050000,2052322
Real Estate,300,0.750000,2052322
Healthcare,300,10.000000,2052322
Consumer Defensive,300,4.640000,2052322
Industrials,300,9.540000,2052322
Consumer Cyclical,300,15.240000,2052322
Investment Grade Bond,500,85.640000,2052322
High Yield Bond,500,14.360000,2052322
USA,200,27.840000,2052323
Others,200,9.820000,2052323
Singapore,200,0.930000,2052323
Hong Kong,200,3.260000,2052323
Japan,200,5.750000,2052323
Philippines,200,1.430000,2052323
Thailand,200,1.220000,2052323
Switzerland,200,0.580000,2052323
India,200,2.000000,2052323
Spain,200,1.330000,2052323
Canada,200,1.820000,2052323
Netherlands,200,0.450000,2052323
South Korea,200,2.900000,2052323
China,200,17.580000,2052323
UK,200,4.440000,2052323
Italy,200,4.090000,2052323
Mexico,200,1.020000,2052323
France,200,3.310000,2052323
Australia,200,2.370000,2052323
Germany,200,5.730000,2052323
Indonesia,200,2.130000,2052323
Technology,300,20.010000,2052323
Communication Services,300,9.550000,2052323
Utilities,300,0.520000,2052323
Financial Services,300,14.340000,2052323
Basic Materials,300,3.760000,2052323
Energy,300,3.020000,2052323
Real Estate,300,0.820000,2052323
Healthcare,300,18.420000,2052323
Consumer Defensive,300,4.620000,2052323
Industrials,300,9.860000,2052323
Consumer Cyclical,300,15.080000,2052323
Investment Grade Bond,500,85.640000,2052323
High Yield Bond,500,14.360000,2052323
USA,200,27.840000,2052324
Others,200,9.820000,2052324
Singapore,200,0.930000,2052324
Hong Kong,200,3.260000,2052324
Japan,200,5.750000,2052324
Philippines,200,1.430000,2052324
Thailand,200,1.220000,2052324
Switzerland,200,0.580000,2052324
India,200,2.000000,2052324
Spain,200,1.330000,2052324
Canada,200,1.820000,2052324
Netherlands,200,0.450000,2052324
South Korea,200,2.900000,2052324
China,200,17.580000,2052324
UK,200,4.440000,2052324
Italy,200,4.090000,2052324
Mexico,200,1.020000,2052324
France,200,3.320000,2052324
Australia,200,2.360000,2052324
Germany,200,5.730000,2052324
Indonesia,200,2.130000,2052324
Consumer Cyclical,300,20.950000,2052324
Communication Services,300,11.030000,2052324
Utilities,300,0.390000,2052324
Financial Services,300,14.430000,2052324
Basic Materials,300,3.470000,2052324
Energy,300,3.100000,2052324
Technology,300,20.530000,2052324
Real Estate,300,0.770000,2052324
Healthcare,300,10.300000,2052324
Consumer Defensive,300,5.310000,2052324
Industrials,300,9.720000,2052324
Investment Grade Bond,500,85.640000,2052324
High Yield Bond,500,14.360000,2052324
USA,200,27.840000,2052325
Others,200,9.820000,2052325
Singapore,200,0.930000,2052325
Hong Kong,200,3.260000,2052325
Japan,200,5.750000,2052325
Philippines,200,1.430000,2052325
Thailand,200,1.220000,2052325
Switzerland,200,0.580000,2052325
India,200,2.000000,2052325
Spain,200,1.330000,2052325
Canada,200,1.820000,2052325
Netherlands,200,0.450000,2052325
South Korea,200,2.900000,2052325
China,200,17.580000,2052325
UK,200,4.440000,2052325
Italy,200,4.090000,2052325
Mexico,200,1.020000,2052325
France,200,3.310000,2052325
Australia,200,2.370000,2052325
Germany,200,5.730000,2052325
Indonesia,200,2.130000,2052325
Technology,300,26.160000,2052325
Communication Services,300,10.570000,2052325
Utilities,300,0.440000,2052325
Financial Services,300,14.800000,2052325
Basic Materials,300,3.560000,2052325
Energy,300,3.070000,2052325
Real Estate,300,0.790000,2052325
Healthcare,300,9.970000,2052325
Consumer Defensive,300,4.620000,2052325
Industrials,300,10.030000,2052325
Consumer Cyclical,300,15.990000,2052325
Investment Grade Bond,500,85.640000,2052325
High Yield Bond,500,14.360000,2052325
USA,200,27.840000,2052326
Others,200,9.820000,2052326
Singapore,200,0.930000,2052326
Hong Kong,200,3.260000,2052326
Japan,200,5.750000,2052326
Philippines,200,1.430000,2052326
Thailand,200,1.220000,2052326
Switzerland,200,0.580000,2052326
India,200,2.000000,2052326
Spain,200,1.330000,2052326
Canada,200,1.820000,2052326
Netherlands,200,0.450000,2052326
South Korea,200,2.900000,2052326
China,200,17.580000,2052326
UK,200,4.440000,2052326
Italy,200,4.090000,2052326
Mexico,200,1.020000,2052326
France,200,3.310000,2052326
Australia,200,2.370000,2052326
Germany,200,5.730000,2052326
Indonesia,200,2.130000,2052326
Technology,300,20.940000,2052326
Communication Services,300,11.400000,2052326
Utilities,300,0.620000,2052326
Financial Services,300,15.190000,2052326
Basic Materials,300,3.250000,2052326
Energy,300,4.010000,2052326
Real Estate,300,0.690000,2052326
Healthcare,300,11.590000,2052326
Consumer Defensive,300,5.320000,2052326
Industrials,300,10.800000,2052326
Consumer Cyclical,300,16.190000,2052326
Investment Grade Bond,500,85.640000,2052326
High Yield Bond,500,14.360000,2052326
USA,200,27.840000,2052327
Others,200,9.820000,2052327
Singapore,200,0.930000,2052327
Hong Kong,200,3.260000,2052327
Japan,200,5.750000,2052327
Philippines,200,1.430000,2052327
Thailand,200,1.220000,2052327
Switzerland,200,0.580000,2052327
India,200,2.000000,2052327
Spain,200,1.330000,2052327
Canada,200,1.820000,2052327
Netherlands,200,0.450000,2052327
South Korea,200,2.900000,2052327
China,200,17.580000,2052327
UK,200,4.440000,2052327
Italy,200,4.090000,2052327
Mexico,200,1.020000,2052327
France,200,3.310000,2052327
Australia,200,2.370000,2052327
Germany,200,5.730000,2052327
Indonesia,200,2.130000,2052327
Technology,300,20.470000,2052327
Communication Services,300,10.880000,2052327
Utilities,300,0.520000,2052327
Financial Services,300,19.970000,2052327
Basic Materials,300,2.960000,2052327
Energy,300,3.750000,2052327
Real Estate,300,0.650000,2052327
Healthcare,300,10.770000,2052327
Consumer Defensive,300,4.980000,2052327
Industrials,300,9.820000,2052327
Consumer Cyclical,300,15.230000,2052327
Investment Grade Bond,500,85.640000,2052327
High Yield Bond,500,14.360000,2052327
USA,200,27.840000,2052328
Others,200,9.820000,2052328
Singapore,200,0.930000,2052328
Hong Kong,200,3.260000,2052328
Japan,200,5.750000,2052328
Philippines,200,1.430000,2052328
Thailand,200,1.220000,2052328
Switzerland,200,0.580000,2052328
India,200,2.000000,2052328
Spain,200,1.330000,2052328
Canada,200,1.820000,2052328
Netherlands,200,0.450000,2052328
South Korea,200,2.900000,2052328
China,200,17.580000,2052328
